0.2, 2 
1.46666666667, 0 
2.06666666667, -2 
2.06666666667, -1 
2.55, -3 
2.86666666667, -5 
3.15, -3 
3.55, -1 
3.75, -4 
3.93333333333, -3 
3.93333333333, -2 
4.81666666667, 1 
5.06666666667, -1 
5.75, 2 
6.08333333333, 4 
6.43333333333, 2 
7.46666666667, 4 
8.28333333333, 2 
8.63333333333, -1 
8.63333333333, 0 
8.91666666667, 1 
9.2, 2 
9.45, 0 
10.3166666667, -2 
10.5833333333, -3 
10.5833333333, -4 
10.8833333333, -1 
11.1666666667, -4 
11.3833333333, -6 
11.6333333333, -4 
12.4666666667, -2 
13.05, 0 
13.4, -2 
14.3, -4 
14.6333333333, -1 
15.1833333333, -4 
15.1833333333, -3 
15.5, -1 
15.75, -3 
16.35, -1 
16.65, -3 
16.9833333333, -1 
17.15, -3 
17.4, -1 
17.5666666667, -3 
18.75, -6 
19.1833333333, -4 
19.3166666667, -6 
19.9666666667, -4 
20.35, -6 
20.5833333333, -3 
21.0833333333, 0 
21.5, -2 
22.0833333333, 1 
22.2833333333, -1 
22.9666666667, -4 
23.3833333333, -7 
23.9833333333, -9 
23.9833333333, -8 
24.35, -11 
24.6333333333, -8 
24.6333333333, -9 
24.9333333333, -9 
24.9333333333, -10 
25.2333333333, -8 
26.0333333333, -9 
26.0333333333, -10 
26.3333333333, -8 
26.3333333333, -9 
27.0166666667, -10 
27.45, -12 
29.05, -9 
29.3666666667, -11 
29.6, -8 
30.6333333333, -6 
30.8666666667, -4 
30.8666666667, -5 
31.3166666667, -2 
31.5833333333, -4 
32.3833333333, -3 
32.3833333333, -2 
32.9833333333, 0 
33.2833333333, -2 
34.6333333333, 0 
34.8833333333, -2 
36.3, 0 
36.7333333333, 2 
37.5833333333, 0 
37.7333333333, 1 
37.7333333333, 2 
38.45, 4 
39.65, 2 
39.8, 1 
40.15, -1 
40.9333333333, -4 
41.2, -2 
42.3, 1 
42.4166666667, -1 
42.9166666667, 1 
42.9166666667, 0 
43.3166666667, -1 
43.7333333333, 2 
44.3333333333, 4 
45.1666666667, 6 
45.4166666667, 4 
46.0666666667, 2 
46.6333333333, 0 
47.5166666667, 2 
47.95, -1 
47.9833333333, 0 
47.7666666667, -2 
47.7666666667, -1 
47.4, 1 
46.5666666667, 3 
46.5666666667, 2 
46.25, 1 
45.35, 4 
45.2333333333, 3 
44.9333333333, 5 
44.8833333333, 3 
44.5333333333, 5 
44.4666666667, 4 
44.4666666667, 3 
43.9833333333, 1 
43.4333333333, 0 
43.4333333333, -1 
